,Price,Address,Specifics,full_address
1060,"$939,900",1215 Upper's Lane,"4+1BD4BA4 Parking1,500-2,000 sqft",No Address Found
1061,"$469,900",27 Main St W,4BD2BA9 Parking,"27, Main Street West, Lyn, Elizabethtown-Kitley, Leeds and Grenville Counties, Eastern Ontario, Ontario, K0E 1M0, Canada"
1062,"$1,398,000",3655 Burnbrae Dr,3BD3BA4 Parking,"3655, Burnbrae Drive, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5C 2L2, Canada"
1063,"$709,900",41 Ralph Dalton Blvd,"2BD2BA4 Parking1,100-1,500 sqft","Ralph Dalton Boulevard, Victoria Harbour, Tay, Simcoe County, Central Ontario, Ontario, L0K 1R0, Canada"
1064,"$659,000",6265 Rama Dalton Boundary Rd,3BD1BA10 Parking,"6265, Rama-Dalton Boundary Road, Kawartha Lakes, Simcoe County, Central Ontario, Ontario, L0K 1W0, Canada"
1065,"$1,200,000",62 Somerville Rd,"3+1BD3BA6 Parking1,500-2,000 sqft","62, Somerville Road, Shelly Park, Howick, Auckland, 2014, New Zealand / Aotearoa"
1066,"$3,280,000",25 Oakcrest Ave,4+2BD4BA6 Parking,"25, Oakcrest Avenue, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4C 1L1, Canada"
1067,"$849,000",4893 Brown Rd,4BD2BA9 Parking,"4893, Brown Road, Town of Great Valley / dejódiha꞉'kdö꞉h, Cattaraugus County, New York, 14741, United States"
1068,"$899,900",11712 Plank Road,"3BD2BA7 Parking1,766 sqft","11712, Plank Road, London Township, Monroe County, Michigan, 48160, United States"
1069,"$649,000",LOT 4 Marni Lane,,"Marni Lane, Lions Head Woods, Lakewood, Ocean County, New Jersey, 08701, United States"
1070,"$1,649,999",424 MOUNTAIN BROW Boulevard,"6BD4BA2 Parking2,660 sqft","424, Mountain Brow Boulevard, Rosedale, Hamilton, Golden Horseshoe, Ontario, L8T 3Z4, Canada"
1071,"$774,900",8 Knicely Rd,"2BD3BA5 Parking1,100-1,500 sqft","8, Knicely Road, Barrie, Central Ontario, Ontario, L4N 4E2, Canada"
1072,"$1,600,000",10605 Winston Churchill Blvd,5BD3BA12 Parking,"10605, Winston Churchill Boulevard, Brampton, Peel Region, Golden Horseshoe, Ontario, L7A 0H2, Canada"
1073,"$749,900",223 Melran Dr,"3BD2BA3 Parking1,100-1,500 sqft","223, Melran Drive, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 2T5, Canada"
1074,"$1,475,000",5176 Fernbrook Crt,"4BD4BA6 Parking2,000-2,500 sqft","5176, Fernbrook Court, Orchard, Burlington, Halton Region, Golden Horseshoe, Ontario, L7L 6Y3, Canada"
1075,"$1,199,999",15 Market St,"3BD2BA7 Parking1,100-1,500 sqft","15 Market Street, Market Street, Dean Clough, Halifax, Calderdale, West Yorkshire, England, HX1 1RW, United Kingdom"
1076,"$849,000",21 Woodridge Dr,"3BD2BA8 Parking1,500-2,000 sqft","21, Woodridge Drive, Loudonville, Town of Colonie, Albany County, New York, 12211, United States"
1077,"$1,500,000",904 Bessy Tr,"5BD4BA4 Parking2,500-3,000 sqft",No Address Found
1078,"$1,649,000",23 Raymond Ave,3BD2BA2 Parking,"23, Raymond Avenue, Hanwell, London Borough of Ealing, London, Greater London, England, W13 9UY, United Kingdom"
1079,"$1,388,800",19 Estoril Terr,3+1BD4BA2 Parking,"19, Estoril Terrace, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6N, Canada"
1080,"$699,900",474 Cordova Rd,4+2BD2BA10 Parking,"474, Cordova Road, Marmora and Lake, Hastings County, Central Ontario, Ontario, K0K 2M0, Canada"
1081,"$350,000",44 Nanticoke Valley Rd,"2BD1BA8 Parking1,100-1,500 sqft","44, Nanticoke Valley Road, Nanticoke, Haldimand County, Southwestern Ontario, Ontario, Canada"
1082,"$949,000",20 Tropical Crt,3BD3BA3 Parking,"20, Tropical Court, Brampton, Peel Region, Golden Horseshoe, Ontario, L7A 2X9, Canada"
1083,"$2,399,800",16 Evershot Cres,"5+2BD5BA5 Parking3,500-5,000 sqft","Evershot Crescent, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 1T5, Canada"
1084,"$494,999",123 Talbot St N,4BD3BA1 Parking,"123, Talbot Street North, Montesano, Grays Harbor County, Washington, 98563, United States"
1085,"$1,129,000",57 Addley Cres,"3+1BD4BA4 Parking2,500-3,000 sqft","57, Addley Crescent, Westney Heights, Ajax, Durham Region, Golden Horseshoe, Ontario, L1T 1P0, Canada"
1086,"$649,900",94 Leaside Dr,"3+1BD2BA5 Parking1,100-1,500 sqft","94, Leaside Drive, Carlton Heights, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2M 3A9, Canada"
1087,"$999,900",52 Pear Blossom Way,"3BD3BA3 Parking1,500-2,000 sqft","Pear Blossom Way, Holland Landing, East Gwillimbury, York Region, Golden Horseshoe, Ontario, L9N 1A0, Canada"
1088,"$899,900",83 Burbank Rd,"6BD2BA5 Parking2,000-2,500 sqft","83, Burbank Road, Medford, Middlesex County, Massachusetts, 02155, United States"
1089,"$2,575,000",5540 Winston Churchill Blvd,"3+1BD3BA22 Parking3,500-5,000 sqft","Winston Churchill Boulevard, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5M 7M4, Canada"
1090,"$1,149,000",449 Oakwood Ave,2+1BD3BA4 Parking,"449, Oakwood Avenue, Toronto—St. Paul's, York, Toronto, Golden Horseshoe, Ontario, M6E 2W3, Canada"
1091,"$999,000",41 Wellington Rd 19,3BD2BA8 Parking,"41, Wellington Road 19, Centre Wellington, Wellington County, Southwestern Ontario, Ontario, N0B 1J0, Canada"
1092,"$789,000",303 Cadillac Ave S,"2+1BD2BA4 Parking700-1,100 sqft","303, Cadillac Avenue South, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1H 2R2, Canada"
1093,"$769,000",5 Ramsey Cres,4+4BD2BA3 Parking,"5, Ramsey Crescent, Hamilton, Golden Horseshoe, Ontario, L8S 2N1, Canada"
1094,"$1,799,000",532 Ridgeway Rd,3+1BD2BA4 Parking,"532, Ridgeway Road, Crystal Beach, Fort Erie, Niagara Region, Golden Horseshoe, Ontario, L0S 1B0, Canada"
1095,"$989,000",12 Summer Breeze Dr,"4+1BD3BA9 Parking2,000-2,500 sqft","12, Summer Breeze Drive, Summer Winds, La Porte, Harris County, Texas, 77571, United States"
1096,"$525,000",735 Payne St,"2+1BD2BA1 Parking700-1,100 sqft","735, Payne Street, Peterborough, Central Ontario, Ontario, K9J 3T4, Canada"
1097,"$1,399,000",2572 Fifth Line W,4BD4BA6 Parking,"2572, Fifth Line West, Sheridan Homelands, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5K 2K7, Canada"
1098,"$499,900",22 Hill Ave,"2+1BD1BA4 Parking700-1,100 sqft","22, Hill Avenue, Bedminster, Bristol, City of Bristol, West of England, England, BS3 4SN, United Kingdom"
1099,"$680,000",2 Princess Ann Circ,"3+1BD2BA3 Parking1,100-1,500 sqft",No Address Found
1100,"$1,649,999",424 Mountain Brow Blvd,"4+2BD4BA12 Parking2,500-3,000 sqft","424, Mountain Brow Boulevard, Rosedale, Hamilton, Golden Horseshoe, Ontario, L8T 3Z4, Canada"
1101,"$6,388,000",6 Frank Crt,"5+1BD7BA9 Parking+5,000 sqft","6, Frank Court, Gerritsen Beach, Brooklyn, Kings County, City of New York, New York, 11229, United States"
1102,"$2,395,000",960 FOREST HILLS DRIVE,"3BD2BA4 Parking2,345 sqft","960, Forest Hills Drive, Arlington, Tarrant County, Texas, 76011, United States"
1103,"$1,029,000",35 Compass Trail,"2+1BD3BA6 Parking1,386 sqft","35, Compass Trail, Sweet Grass County, Montana, 59011, United States"
1104,"$849,900",25 Logan St,4BD3BA8 Parking,"25, Logan Street, Brooklyn, Kings County, City of New York, New York, 11208, United States"
1105,"$999,999",519 Bayport Blvd,3BD2BA4 Parking,"519, Bayport Boulevard, Midland, Simcoe County, Central Ontario, Ontario, L4R 1C9, Canada"
1106,"$999,000",53 Lippincott St W,2+1BD2BA4 Parking,"53, Lippincott Street West, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6M 5H6, Canada"
1107,"$1,699,000",8 HOWARD AVENUE,"4BD2BA3 Parking2,289 sqft","8, Howard Avenue, Upper Dovercourt, Harwich, Parkeston, Tendring, Essex, England, CO12 4UF, United Kingdom"
1108,"$949,900",251 Livingstone St W,4+1BD4BA5 Parking,"251, Livingstone Street West, Barrie, Central Ontario, Ontario, L4N 7Z9, Canada"
1109,"$650,000",225 Catherine St,"2+2BD2BA4 Parking1,500-2,000 sqft","225, Catherine Street, East Northport, Town of Huntington, Suffolk County, New York, 11731, United States"
1110,"$3,490,000",4176 Wilcox Rd,"4+1BD6BA4 Parking3,500-5,000 sqft","4176, Wilcox Road, Mississauga, Peel Region, Golden Horseshoe, Ontario, L4Z 1C1, Canada"
1111,"$1,399,999",181 Morrow Rd,"5BD4BA12 Parking3,500-5,000 sqft","181, Morrow Road, Beyers Corners, Town of Perth, Town of Amsterdam, Fulton County, New York, 12010, United States"
1112,"$1,049,000",7 Ellis Ave,2+1BD2BA4 Parking,"7, Ellis Avenue, Rainham, London Borough of Havering, London, Greater London, England, RM13 9TR, United Kingdom"
1113,"$1,289,900",43 Cittadella Blvd,"4BD3BA4 Parking2,000-2,500 sqft","Cittadella Boulevard, Elfrida, Hamilton, Golden Horseshoe, Ontario, L8J 3T1, Canada"
1114,"$449,900",22 Loyalist Ave,"3+2BD2BA7 Parking700-1,100 sqft","22, Loyalist Avenue, Amherstview, Loyalist, Lennox and Addington County, Eastern Ontario, Ontario, K7N 1L4, Canada"
1115,"$1,798,800",19 Broadbridge Dr,4+1BD5BA6 Parking,"19, Broadbridge Drive, Scarborough—Rouge Park, Scarborough, Toronto, Golden Horseshoe, Ontario, M1C 3L6, Canada"
1116,"$1,998,888",833 North Service Rd,3BD2BA10 Parking,"833, North Service Road, Hamilton, Golden Horseshoe, Ontario, L8E 0J7, Canada"
1117,"$1,499,000",51 Eringate Crt,4BD4BA6 Parking,"Eringate Court, Hamilton, Golden Horseshoe, Ontario, L8J 3Z5, Canada"
1118,"$2,349,000",2037 Emerald Cres,"3+1BD3BA7 Parking2,000-2,500 sqft","2037, Emerald Crescent, Burlington, Halton Region, Golden Horseshoe, Ontario, L7R 2G6, Canada"
1119,"$5,495,000",39 Felbrigg Ave,4+1BD5BA7 Parking,"39, Felbrigg Avenue, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M5M 4A4, Canada"
1120,"$789,999",1760 Third Line,"1+2BD2BA8 Parking65,535 sqft","Third Line, Roseneath, Alnwick/Haldimand, Northumberland County, Central Ontario, Ontario, K0K 2X0, Canada"
1121,"$999,000",67 Sparkys Way,"2+2BD3BA4 Parking1,745 sqft",No Address Found
1122,"$1,899,900",767 Weir Road S,"3BD2BA13 Parking1,750 sqft","767, Weir Road, Hamilton, Golden Horseshoe, Ontario, L0R 1T0, Canada"
1123,"$549,900",540247 80 Sideroad,,No Address Found
1124,"$1,900,000",PT LT 7 - LOT 7 2nd Line,,No Address Found
1125,"$998,800",27 Herb Court,"3BD2BA4 Parking7,840 sqft","27, Herb Court, Village of Sagaponack, Town of Southampton, Suffolk County, New York, 11962, United States"
1126,"$1,200,000",1 Ladin Dr,"3+2BD4BA5 Parking2,000-2,500 sqft","1, Ladin Drive, Bramalea Woods, Brampton, Peel Region, Golden Horseshoe, Ontario, L6S 3M1, Canada"
1127,"$1,467,000",80 Sixth St,3BD3BA2 Parking,"80, Sixth Street, Logan Subdivision, Trenton, Town of Trenton, Pictou County, Nova Scotia, B0K 1X0, Canada"
1128,"$1,398,000",28 William St,3BD3BA7 Parking,"28, William Street, York South—Weston, York, North York, Toronto, Golden Horseshoe, Ontario, M9N 2Y9, Canada"
1129,"$1,148,000",48 Valhalla Crt,"3BD4BA4 Parking1,100-1,500 sqft","48, Valhalla Court, Aurora, East Gwillimbury, York Region, Golden Horseshoe, Ontario, L4G 1P0, Canada"
1130,"$1,749,000",4 Cliffview Crt,"4+1BD5BA8 Parking3,000-3,500 sqft","4, Cliffview Court, Miller Place, Suffolk County, New York, 11764, United States"
1131,$1,211 Alberta St,3BD2BA2 Parking,"211, Alberta Street, Fairfield, Fairfield County, Connecticut, 06825, United States"
1132,"$749,900",681167 260 Sdrd,3+1BD2BA11 Parking,No Address Found
1133,"$699,900",941 7th Line,"3BD1BA4 Parking1,100-1,500 sqft","941, 7th Line, Innisfil, Simcoe County, Central Ontario, Ontario, L9S 1V7, Canada"
1134,"$689,000",13 A 86 Rolling Banks Rd,3+1BD1BA9 Parking,No Address Found
1135,"$769,000",455 Albion Lake Rd,4BD3BA7 Parking,No Address Found
1136,"$1,384,500",869 Mays Cres,"4BD3BA3 Parking2,000-2,500 sqft","869, Mays Crescent, Meadowvale South, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5V 2Y6, Canada"
1137,"$2,188,000",70 Chant Cres,"5+2BD1BA6 Parking3,500-5,000 sqft","70, Chant Crescent, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1Z9, Canada"
1138,"$1,699,999",45 Springhurst Ave,"4+1BD3BA1 Parking2,000-2,500 sqft","45, Springhurst Avenue, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 1A9, Canada"
1139,"$1,280,000",8 Royal Colwood Crt,4BD3BA2 Parking,"8, Royal Colwood Court, Vaughan, York Region, Golden Horseshoe, Ontario, L4K 1T7, Canada"
1140,"$2,999,990",11 Westbrooke Blvd,"4BD5BA6 Parking3,500-5,000 sqft","11, Westbrooke Boulevard, Nobleton, King, York Region, Golden Horseshoe, Ontario, L0G 1N0, Canada"
1141,"$1,760,000",181 Beta St,3BD4BA3 Parking,"181, Beta Street, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8W 2B3, Canada"
1142,"$1,350,000",569 Commissioners Rd W,"4BD3BA13 Parking2,500-3,000 sqft","569, Commissioners Road West, Westmount, London, Southwestern Ontario, Ontario, N6K 4X9, Canada"
1143,"$789,900",6 HARE Street,"3BD3BA2 Parking1,550 sqft","6, Hare Street, Moorvale, Moorooka, Brisbane City, Queensland, 4105, Australia"
1144,"$899,900",1237 KING Street W,"7BD3BA0 Parking1,697 sqft","1237, King Street West, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 1G4, Canada"
1145,"$834,900",23 Hoard Ave N,4BD3BA2 Parking,No Address Found
1146,"$1,099,000",127 Watford St,"4BD3BA4 Parking2,000-2,500 sqft","127, Watford Street, Brooklin, Whitby, Durham Region, Golden Horseshoe, Ontario, L1M 1H2, Canada"
1147,"$1,258,800",20498 78 AVENUE,"4BD4BA2 Parking2,179 sqft",No Address Found
1148,"$899,800",23133 Kennedy Rd,"4BD2BA16 Parking1,500-2,000 sqft","23133, Kennedy Road, Georgina, York Region, Golden Horseshoe, Ontario, Canada"
1149,"$849,000",40 Corby Cres,3+1BD2BA4 Parking,"40, Corby Crescent, Ridgehill, Brampton, Peel Region, Golden Horseshoe, Ontario, L6Y 1J2, Canada"
1150,"$1,599,000",20 Black Diamond Cres,"4BD4BA6 Parking2,500-3,000 sqft","20, Black Diamond Crescent, Huttonville, Brampton, Peel Region, Golden Horseshoe, Ontario, L6X 0X5, Canada"
1151,"$859,900",158 Burcher Rd,3+3BD5BA4 Parking,"158, Burcher Road, Southwood, Ajax, Durham Region, Golden Horseshoe, Ontario, L1S 1M5, Canada"
1152,"$2,449,000",3451 W 6TH AVENUE,"4BD3BA1 Parking2,624 sqft","3451, West 6th Avenue, Villa Park, Denver, Colorado, 80204, United States"
1153,"$2,880,000",2362 AUSTIN AVENUE,"8BD8BA0 Parking5,512 sqft","2362, Austin Avenue, Woodbine, Nashville-Davidson, Davidson County, Tennessee, 37210, United States"
1154,"$759,000",45 Poldon Drive,"3BD4BA6 Parking2,394 sqft","45, Poldon Drive, Norwich, Oxford County, Southwestern Ontario, Ontario, N0J 1P0, Canada"
1155,"$918,500",2230 Queensway Drive,"3+2BD2BA4 Parking1,172 sqft","2230, Queensway Drive, Glenwood Park, Burlington, Halton Region, Golden Horseshoe, Ontario, L7R 2C8, Canada"
1156,"$675,000",279 Thomas Street,"4BD2BA3 Parking1,349 sqft","279, Thomas Street, Peterborough, Central Ontario, Ontario, K9J 2W2, Canada"
1157,"$350,000",44 Nanticoke Valley Road,"2BD1BA8 Parking1,200 sqft","44, Nanticoke Valley Road, Nanticoke, Haldimand County, Southwestern Ontario, Ontario, Canada"
1158,"$1,493,000",46 Minnewawa Road,2+1BD2BA4 Parking961 sqft,"46, Minnewawa Road, Port Credit, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5G 1B8, Canada"
1159,"$769,000",455 Albion Lake Road,"4BD3BA7 Parking22,651 sqft","455, 48 Road, Mount Albion, Queens County, Prince Edward Island, Canada"
1160,"$495,000",34 Dalegrove Drive,"3BD1BA3 Parking1,108 sqft","34, Dalegrove Drive, Victoria Hills, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2M 2G3, Canada"
1161,"$562,500",153 East Park Drive,"3+1BD2BA3 Parking1,127 sqft","153, East Park Drive, Riverside, Brownsville, Cameron County, Texas, 78520, United States"
1162,"$449,900",22 Loyalist Avenue,"3BD2BA7 Parking1,011 sqft","22, Loyalist Avenue, Amherstview, Loyalist, Lennox and Addington County, Eastern Ontario, Ontario, K7N 1L4, Canada"
1163,"$499,900",14 Edward Street,"3BD2BA1 Parking1,012 sqft","14, Edward Street, Drayton, Mapleton, Wellington County, Southwestern Ontario, Ontario, N0G 1P0, Canada"
1164,"$619,900",2 Trailway Lane,"3+1BD2BA5 Parking5,357 sqft","Trailway Lane, Park Place Ranchwood, Serrano Place, Lake Forest, Orange County, CAL Fire Southern Region, California, 92630, United States"
1165,"$799,900",153 Queen Street,"3+1BD2BA8 Parking13,503 sqft","153, Queen Street, City of Saint John, Saint John County, New Brunswick / Nouveau-Brunswick, E2L 1T2, Canada"
1166,"$899,900",83 Burbank Road,"6BD2BA5 Parking1,072 sqft","83, Burbank Road, Indianapolis, Marion County, Indiana, 46219, United States"
1167,"$899,900",83 Burbank Road,"3+3BD2BA5 Parking1,072 sqft","83, Burbank Road, Indianapolis, Marion County, Indiana, 46219, United States"
1168,"$899,850",677 Stanley Street,"3BD2BA4 Parking1,720 sqft","677, Stanley Street, Radium Hot Springs, Regional District of East Kootenay, British Columbia, V0A 1M0, Canada"
1169,"$859,000",86 Herrell Avenue,"3BD3BA4 Parking1,187 sqft","86, Herrell Avenue, Barrie, Central Ontario, Ontario, L4N 8Y7, Canada"
1170,"$890,000",28 Charlotte Street,"2+2BD3BA11 Parking1,475 sqft","28, Charlotte Street, Wavell Heights, Brisbane City, Queensland, 4012, Australia"
1171,"$1,119,000",6353 Dores Drive,"3+1BD4BA4 Parking2,210 sqft","Dores Drive, Balgillo, Dundee, Dundee City, Alba / Scotland, DD5 3BZ, United Kingdom"
1172,"$1,200,000",62 Somerville Road,"3+1BD3BA6 Parking1,712 sqft","62, Somerville Road, Shelly Park, Howick, Auckland, 2014, New Zealand / Aotearoa"
1173,"$1,099,000",130 Drone Crescent,"4BD3BA4 Parking2,549 sqft","130, Drone Crescent, Guelph, Southwestern Ontario, Ontario, N1K 1E6, Canada"
1174,"$849,900",25 Logan Street,"2+2BD3BA8 Parking1,467 sqft","25, Logan Street, Brooklyn, Kings County, City of New York, New York, 11208, United States"
1175,"$3,490,000",4176 Wilcox Road,"4+1BD6BA4 Parking4,099 sqft","4176, Wilcox Road, Mississauga, Peel Region, Golden Horseshoe, Ontario, L4Z 1C1, Canada"
1176,"$519,900",214 Main Street,"3BD2BA6 Parking1,010 sqft",No Address Found
1177,"$444,900",54 Riverside Drive,"2BD2BA3 Parking3,789 sqft","54, Riverside Drive, Riverside, Whangārei, Whangarei District, Northland, 0110, New Zealand / Aotearoa"
1178,"$850,000",617 Buffalo Road,"3BD2BA17 Parking1,820 sqft","617, Buffalo Road, City of Rochester, Gates, Monroe County, New York, 14611, United States"
1179,"$3,297,000",61 Thomas Street,"4BD4BA6 Parking4,810 sqft","61 Thomas Street, 61, Thomas Street, Milton, Halton Region, Golden Horseshoe, Ontario, L9T 2G5, Canada"
1180,"$1,199,999",15 Market Street,"3BD2BA7 Parking1,228 sqft","15 Market Street, Market Street, Dean Clough, Halifax, Calderdale, West Yorkshire, England, HX1 1RW, United Kingdom"
1181,"$829,900",67 Fraser Drive,"3BD3BA4 Parking2,792 sqft","67, Fraser Drive, Feilding, Manawatū District, Manawatū-Whanganui, 4702, New Zealand / Aotearoa"
1182,"$794,000",63 Fraser Drive,"4BD3BA6 Parking2,335 sqft","63, Fraser Drive, Feilding, Manawatū District, Manawatū-Whanganui, 4702, New Zealand / Aotearoa"
1183,"$899,000",36 Grouse Glen,"2+2BD3BA6 Parking1,528 sqft","36, Grouse Glen, Holly, Barrie, Central Ontario, Ontario, L4N 6B9, Canada"
1184,"$375,900",33 Sproule Street,"3BD2BA2 Parking1,179 sqft","33, Sproule Street, Lakemba, Sydney, Canterbury-Bankstown Council, New South Wales, 2195, Australia"
1185,"$1,100,000",7 - 114 Golf Links Drive,"2+1BD3BA4 Parking1,857 sqft","Golf Links Drive, Charlotte, Mecklenburg County, North Carolina, 28277, United States"
1186,"$525,000",735 Payne Street,2+1BD2BA1 Parking873 sqft,"735, Payne Street, Peterborough, Central Ontario, Ontario, K9J 3T4, Canada"
1187,"$709,900",41 Ralph Dalton Boulevard,"2BD2BA4 Parking1,165 sqft","Ralph Dalton Boulevard, Victoria Harbour, Tay, Simcoe County, Central Ontario, Ontario, L0K 1R0, Canada"
1188,"$1,249,900",197 Palmer Avenue,"3BD3BA3 Parking1,516 sqft","197, Palmer Avenue, Palmer, Village of Corinth, Town of Corinth, Saratoga County, New York, 12822, United States"
1189,"$979,900",17 Maryjane Road,"3BD3BA8 Parking18,033 sqft",No Address Found
1190,"$589,900",7 Napier Street,"2BD1BA7 Parking1,010 sqft","7, Napier Street, Carina Heights, Brisbane City, Queensland, 4152, Australia"
1191,"$264,900",1073 3rd A Avenue,"3BD1BA2 Parking1,138 sqft","3rd A Avenue, Nama Khoi Ward 8, Kleinsee, Nama Khoi Local Municipality, Namakwa District Municipality, Northern Cape, 8282, South Africa"
1192,"$1,279,000",1033 Scott Lane,"3BD1BA8 Parking65,535 sqft","1033, Scott Lane, Scott County, Virginia, 24202, United States"
1193,"$2,999,999",23 Peter Street S,"5BD4BA10 Parking10,454 sqft","23, Peter Street South, Port Credit, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5H 1A3, Canada"
1194,"$969,000",4347 Netherby Road,"3BD1BA12 Parking1,688 sqft","4347, Netherby Road, Fort Erie, Niagara Region, Golden Horseshoe, Ontario, L3B 5N7, Canada"
1195,"$1,489,000",20 Hartfield Drive,"4+2BD5BA16 Parking2,202 sqft","20, Hartfield Drive, Hartfield, Guelph/Eramosa, Wellington County, Southwestern Ontario, Ontario, N1H 6J2, Canada"
1196,"$2,399,900",28 Rose Island Road,"3+1BD3BA20 Parking65,535 sqft","28, Rose Island Road, North Kawartha, Peterborough County, Central Ontario, Ontario, Canada"
1197,"$1,299,900",160 Sunrise Drive,"4BD3BA14 Parking2,996 sqft","160, Sunrise Drive, Town of Beekmantown, Town of Plattsburgh, Clinton County, New York, 12901, United States"
1198,"$799,900",5 Jury Drive,"3BD3BA4 Parking1,986 sqft","5, Jury Drive, Penetanguishene, Simcoe County, Central Ontario, Ontario, L9M 1H4, Canada"
1199,"$729,900",332 Lewis Road,"2BD2BA5 Parking1,532 sqft","332, Lewis Road, Town of Burke, Franklin County, New York, 12920, United States"
1200,"$1,149,000",115 Meadowhawk Trail,"3BD3BA6 Parking1,980 sqft","115, Meadowhawk Trail, Bradford West Gwillimbury, Simcoe County, Central Ontario, Ontario, L3C 0C1, Canada"
1201,"$1,099,000",131 Marmora Street,3+2BD4BA2 Parking528 sqft,"131, Marmora Street, Quinte West, Central Ontario, Ontario, K8V 1W8, Canada"
1202,"$1,299,999",71 Barbican Trail,"4+3BD4BA6 Parking2,500 sqft","71, Barbican Trail, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2T 3Y6, Canada"
1203,"$1,179,000",1037 Trailsway Avenue,"4BD3BA4 Parking2,550 sqft","Trailsway Avenue, London, Southwestern Ontario, Ontario, N6K 4A5, Canada"
1204,"$829,900",263 Wexford Avenue S,"3+1BD3BA3 Parking1,500 sqft","263, Wexford Avenue South, Bartonville, Hamilton, Golden Horseshoe, Ontario, L8K 2N8, Canada"
1205,"$1,889,900",2 Factory Alley,"3+2BD3BA7 Parking1,512 sqft","2, Factory Alley, Waterford, Norfolk County, Southwestern Ontario, Ontario, N0E 1Y0, Canada"
1206,"$649,900",504 Nelson Street W,"2+1BD2BA2 Parking1,380 sqft","504, Nelson Street West, Port Dover, Norfolk County, Southwestern Ontario, Ontario, N0A 1N4, Canada"
1207,"$459,900",425 Bleecker Avenue,"4BD3BA4 Parking1,248 sqft","425, Bleecker Avenue, Belleville, Central Ontario, Ontario, K8P 2T6, Canada"
1208,"$699,900",27 Memorial Crescent,"3BD2BA2 Parking1,282 sqft","27, Memorial Crescent, Methven, Ashburton District, Canterbury, 7730, New Zealand / Aotearoa"
1209,"$939,900",1215 Upper's Lane,"4+1BD4BA4 Parking1,800 sqft",No Address Found
1210,"$899,900",1 Sparkle Drive,"4+1BD4BA4 Parking1,800 sqft","1, Sparkle Drive, Lawrence, Essex County, Massachusetts, 01843, United States"
1211,"$429,900",39 Meadowvale Avenue,"3+1BD1BA3 Parking6,011 sqft","39, Meadowvale Avenue, Belleville, Central Ontario, Ontario, K8N 4M2, Canada"
1212,"$999,000",41 Wellington 19 Road,"3BD2BA8 Parking1,398 sqft","Wellington 19 Road, Centre Wellington, Wellington County, Southwestern Ontario, Ontario, N1M 2W4, Canada"
1213,"$669,900",121 East 36th Street,2+1BD1BA3 Parking991 sqft,"121, East 36th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States"
1214,"$269,900",LOT 12 Riverside Drive,,No Address Found
1215,"$1,299,999",2438 Red Thorne Avenue,"4+1BD4BA4 Parking2,780 sqft","Red Thorne Avenue, London, Southwestern Ontario, Ontario, N6P 1A4, Canada"
1216,"$1,450,000",216 Gilwood Park Drive,"3+3BD3BA9 Parking2,338 sqft","216, Gilwood Park Drive, Penetanguishene, Simcoe County, Central Ontario, Ontario, L9M 1H4, Canada"
1217,"$2,499,000",19 Walter James Parkway,"3+2BD3BA9 Parking20,734 sqft","Walter James Parkway, Springwater, Simcoe County, Central Ontario, Ontario, L9X 0G8, Canada"
1218,"$549,000",47 Playfair Drive,"2BD1BA4 Parking11,979 sqft","47, Playfair Drive, Tay, Simcoe County, Central Ontario, Ontario, L0K 2C0, Canada"
1219,"$1,174,900",853 Nantyr Drive,"3+1BD3BA8 Parking2,114 sqft","853, Nantyr Drive, Innisfil, Simcoe County, Central Ontario, Ontario, L9S 1V7, Canada"
1220,"$949,000",1450 Northey's Bay Road,2BD1BA3 Parking670 sqft,"1450, Northey's Bay Road, North Kawartha, Peterborough County, Central Ontario, Ontario, Canada"
1221,"$599,900",199 Lafontaine Road E,"2BD2BA12 Parking1,567 sqft","Lafontaine Road East, Tiny, Simcoe County, Central Ontario, Ontario, L9M 1P9, Canada"
1222,"$699,900",25 Hickory Grove,"3+2BD3BA4 Parking1,622 sqft","25, Hickory Grove, Belleville, Central Ontario, Ontario, K8N 4M2, Canada"
